year,province,baseline_2025_power_mw,provincial_share,target_total_power_mw,min_extendable_power_mw,max_extendable_power_mw,min_extendable_energy_mwh,max_extendable_energy_mwh,guard_active,lower_multiplier,upper_multiplier,national_cumulative_target_mw
2055,Zhejiang,5181.171,0.03809684530811143,36192.00304270586,0.0,47049.60395551762,0.0,282297.6237331057,True,0.0,1.3,950000.0
2055,Anhui,3408.665,0.025063713051002107,23810.527398452003,0.0,30953.685617987605,0.0,185722.11370792563,True,0.0,1.3,950000.0
2055,Fujian,746.015,0.00548540437143085,5211.1341528593075,0.0,6774.4743987171,0.0,40646.8463923026,True,0.0,1.3,950000.0
2055,Jiangxi,1751.915,0.012881727846457882,12237.641454134988,0.0,15908.933890375485,0.0,95453.60334225291,True,0.0,1.3,950000.0
2055,Shandong,11210.0,0.0824264699821583,78305.14648305038,0.0,101796.6904279655,0.0,610780.142567793,True,0.0,1.3,950000.0
2055,Henan,5000.0,0.03676470561202422,34926.47033142301,0.0,45404.41143084991,0.0,272426.46858509944,True,0.0,1.3,950000.0
2055,Hubei,1569.204,0.01153826462104217,10961.351389990063,0.0,14249.756806987081,0.0,85498.54084192248,True,0.0,1.3,950000.0
2055,Hunan,5317.517,0.03909938941838684,37144.4199474675,0.0,48287.745931707745,0.0,289726.4755902465,True,0.0,1.3,950000.0
2055,Guangdong,7317.268,0.05380344078085705,51113.268741814194,0.0,66447.24936435846,0.0,398683.49618615076,True,0.0,1.3,950000.0
2055,Guangxi,996.006,0.007323573475561959,6957.394801783861,0.0,9044.61324231902,0.0,54267.67945391411,True,0.0,1.3,950000.0
2055,Hainan,209.59,0.0015411029298448313,1464.0477833525897,0.0,1903.2621183583667,0.0,11419.5727101502,True,0.0,1.3,950000.0
2055,Chongqing,197.552,0.0014525882246133215,1379.9588133826555,0.0,1793.9464573974521,0.0,10763.678744384713,True,0.0,1.3,950000.0
2055,Sichuan,766.627,0.005636963193845858,5355.115034153565,0.0,6961.649544399635,0.0,41769.897266397806,True,0.0,1.3,950000.0
2055,Guizhou,2053.685,0.015100624888965991,14345.593644517692,0.0,18649.271737873,0.0,111895.63042723801,True,0.0,1.3,950000.0
2055,Yunnan,5000.0,0.03676470561202422,34926.47033142301,0.0,45404.41143084991,0.0,272426.46858509944,True,0.0,1.3,950000.0
2055,Tibet,197.882,0.0014550146951837154,1382.2639604245296,0.0,1796.9431485518885,0.0,10781.65889131133,True,0.0,1.3,950000.0
2055,Shaanxi,2517.058,0.01850777927567809,17582.390311894185,0.0,22857.10740546244,0.0,137142.64443277463,True,0.0,1.3,950000.0
2055,Gansu,6340.117,0.04661850701015803,44287.58165965013,0.0,57573.856157545175,0.0,345443.13694527105,True,0.0,1.3,950000.0
2055,Qinghai,4422.175,0.032515992407970644,30890.192787572112,0.0,40157.25062384375,0.0,240943.5037430625,True,0.0,1.3,950000.0
2055,Ningxia,8780.721,0.06456412452526378,61335.91829900059,0.0,79736.69378870077,0.0,478420.1627322046,True,0.0,1.3,950000.0
2055,Xinjiang,18800.0,0.13823529310121105,131323.5284461505,0.0,170720.58697999566,0.0,1024323.5218799739,True,0.0,1.3,950000.0
2060,Beijing,89.707,0.0006596102892675713,692.5908037309499,0.0,900.3680448502349,0.0,5402.208269101409,True,0.0,1.3,1050000.0
2060,Tianjin,327.495,0.002408051452881974,2528.4540255260727,0.0,3286.9902331838944,0.0,19721.941399103365,True,0.0,1.3,1050000.0
2060,Hebei,6658.259,0.048957786404722155,51405.675724958266,0.0,66827.37844244576,0.0,400964.2706546745,True,0.0,1.3,1050000.0
2060,Shanxi,3751.743,0.027586345385394517,28965.662654664244,0.0,37655.361451063516,0.0,225932.1687063811,True,0.0,1.3,1050000.0
2060,InnerMongolia,20260.0,0.14897058713992214,156419.11649691826,0.0,203344.85144599373,0.0,1220069.1086759623,True,0.0,1.3,1050000.0
2060,Liaoning,982.154,0.0072217205351344065,7582.806561891127,0.0,9857.648530458466,0.0,59145.8911827508,True,0.0,1.3,1050000.0
2060,Jilin,677.251,0.004979786728089803,5228.776064494293,0.0,6797.4088838425805,0.0,40784.45330305548,True,0.0,1.3,1050000.0
2060,Heilongjiang,700.832,0.005153176432697231,5410.8352543320925,0.0,7034.0858306317205,0.0,42204.51498379032,True,0.0,1.3,1050000.0
2060,Shanghai,225.255,0.001656286752527303,1739.101090153668,0.0,2260.8314171997686,0.0,13564.988503198612,True,0.0,1.3,1050000.0
2060,Jiangsu,10544.137,0.07753041854757045,81406.93947494897,0.0,105829.02131743367,0.0,634974.127904602,True,0.0,1.3,1050000.0
2060,Zhejiang,5181.171,0.03809684530811143,40001.687573517,0.0,52002.1938455721,0.0,312013.16307343263,True,0.0,1.3,1050000.0
2060,Anhui,3408.665,0.025063713051002107,26316.89870355221,0.0,34211.96831461788,0.0,205271.8098877073,True,0.0,1.3,1050000.0
2060,Fujian,746.015,0.00548540437143085,5759.6745900023925,0.0,7487.57696700311,0.0,44925.46180201866,True,0.0,1.3,1050000.0
2060,Jiangxi,1751.915,0.012881727846457882,13525.814238780777,0.0,17583.55851041501,0.0,105501.35106249005,True,0.0,1.3,1050000.0
2060,Shandong,11210.0,0.0824264699821583,86547.79348126621,0.0,112512.13152564608,0.0,675072.7891538765,True,0.0,1.3,1050000.0
2060,Henan,5000.0,0.03676470561202422,38602.940892625425,0.0,50183.823160413056,0.0,301102.9389624783,True,0.0,1.3,1050000.0
2060,Hubei,1569.204,0.01153826462104217,12115.177852094279,0.0,15749.731207722563,0.0,94498.38724633538,True,0.0,1.3,1050000.0
2060,Hunan,5317.517,0.03909938941838684,41054.35888930618,0.0,53370.66655609804,0.0,320223.99933658825,True,0.0,1.3,1050000.0
2060,Guangdong,7317.268,0.05380344078085705,56493.6128198999,0.0,73441.69666586987,0.0,440650.1799952192,True,0.0,1.3,1050000.0
2060,Guangxi,996.006,0.007323573475561959,7689.752149340056,0.0,9996.677794142073,0.0,59980.06676485244,True,0.0,1.3,1050000.0
2060,Hainan,209.59,0.0015411029298448313,1618.1580763370728,0.0,2103.6054992381946,0.0,12621.632995429169,True,0.0,1.3,1050000.0
2060,Chongqing,197.552,0.0014525882246133215,1525.2176358439876,0.0,1982.782926597184,0.0,11896.697559583105,True,0.0,1.3,1050000.0
2060,Sichuan,766.627,0.005636963193845858,5918.811353538151,0.0,7694.454759599596,0.0,46166.72855759758,True,0.0,1.3,1050000.0
2060,Guizhou,2053.685,0.015100624888965991,15855.65613341429,0.0,20612.352973438577,0.0,123674.11784063146,True,0.0,1.3,1050000.0
2060,Yunnan,5000.0,0.03676470561202422,38602.940892625425,0.0,50183.823160413056,0.0,301102.9389624783,True,0.0,1.3,1050000.0
2060,Tibet,197.882,0.0014550146951837154,1527.7654299429012,0.0,1986.0950589257716,0.0,11916.570353554629,True,0.0,1.3,1050000.0
2060,Shaanxi,2517.058,0.01850777927567809,19433.168239461993,0.0,25263.11871130059,0.0,151578.71226780355,True,0.0,1.3,1050000.0
2060,Gansu,6340.117,0.04661850701015803,48949.43236066593,0.0,63634.26206886571,0.0,381805.5724131943,True,0.0,1.3,1050000.0
2060,Qinghai,4422.175,0.032515992407970644,34141.79202836918,0.0,44384.329636879935,0.0,266305.9778212796,True,0.0,1.3,1050000.0
2060,Ningxia,8780.721,0.06456412452526378,67792.33075152697,0.0,88130.02997698507,0.0,528780.1798619104,True,0.0,1.3,1050000.0
2060,Xinjiang,18800.0,0.13823529310121105,145147.0577562716,0.0,188691.17508315307,0.0,1132147.0504989184,True,0.0,1.3,1050000.0
